Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
06/01/2021,22,VA,"9,792,225","533,200","3,848,360","5,410,665",0,"114,723","134,012","146,707","720,596","8,379,306","8,368,789","8,072,660","2,205,036","295,296","3,330,567","4,751,160","2,283","216,010","110,304","80,833","24,873","124,467","61,316","45,893","17,258","98,170","114,532","120,945","162,266","8,402,627","4,727,104",55.4,"4,717,055",64.6,"4,499,728",67.4,"1,184,811",87.2,"3,866,205",45.3,"3,865,829",52.9,"3,787,907",56.8,"1,061,127",78.1,"291,552","1,502,998","2,070,969",686,"291,473","1,502,869","2,070,801",686,"290,491","1,499,409","1,997,327",680,"57,360","508,709","494,632",426,"82,350","43,138","31,400","7,812"
06/01/2021,22,ND,"688,750","35,700","304,000","349,050",0,"90,380","108,082","118,364","574,701","614,568","614,215","601,875","191,736","25,777","267,292","321,499",0,"6,610","3,008","2,232","1,370","3,660","1,621","1,213",826,"80,645","96,386","103,434","159,987","583,995","321,763",42.2,"321,450",50.4,"313,625",53.9,"98,905",82.5,"278,971",36.6,"278,962",43.8,"275,483",47.3,"87,795",73.3,"22,923","117,994","138,053",1,"22,921","117,990","138,050",1,"22,829","117,843","134,810",1,"3,212","43,502","41,081",0,"2,920","1,369","1,013",538
06/01/2021,22,WY,"505,565","33,300","243,140","229,125",0,"87,353","103,025","113,604","509,750","395,636","395,621","389,245","141,770","14,236","192,027","189,152",221,"6,777","1,398",692,"4,687","3,918",756,409,"2,753","68,359","80,620","87,466","142,944","387,151","214,414",37,"214,398",43.7,"209,661",47.1,"74,841",75.5,"184,236",31.8,"184,235",37.5,"182,696",41.1,"69,241",69.8,"13,566","85,211","85,410",49,"13,565","85,211","85,410",49,"13,561","85,199","83,887",49,"2,262","35,959","31,000",20,"2,838",638,280,"1,920"
06/01/2021,22,NV,"2,898,670","180,200","1,179,920","1,538,550",0,"94,108","110,560","121,409","584,442","2,514,286","2,514,252","2,459,578","746,134","105,532","1,036,314","1,372,440",0,"73,627","16,602","14,255","42,770","52,007","9,743","8,482","33,782","81,629","95,898","103,018","150,439","2,484,888","1,408,090",45.7,"1,408,047",53.7,"1,368,266",57.3,"396,567",80,"1,139,340",37,"1,139,333",43.5,"1,126,324",47.2,"349,240",70.4,"103,854","460,937","574,541",8,"103,852","460,934","574,539",8,"103,822","460,873","561,621",8,"18,909","167,890","162,437",4,"21,485","6,734","5,710","9,041"
06/01/2021,22,HI,"1,838,740","80,800","720,540","1,037,400",0,"129,866","151,823","164,761","684,952","1,592,196","1,589,878","1,534,081","476,992","32,021","567,827","898,588","93,760","24,812","11,051","12,487","1,274","14,354","6,100","7,278",976,"112,453","131,275","137,462","177,685","1,595,132","946,860",66.9,"943,993",77.9,"898,630",80.5,"264,237",98.4,"676,487",47.8,"676,326",55.8,"665,816",59.7,"220,053",82,"32,338","243,189","382,887","18,073","32,310","243,146","382,808","18,062","32,226","242,718","372,816","18,056","7,547","92,239","118,858","1,409","8,690","4,138","4,254",298
06/01/2021,22,MI,"11,229,100","638,100","4,666,900","5,924,100",0,"112,439","130,647","143,175","636,065","8,714,009","8,713,744","8,463,069","2,757,593","295,077","3,655,391","4,762,219","1,322","292,267","140,296","86,041","65,930","187,386","83,389","52,780","51,217","87,255","101,382","107,907","156,202","8,897,431","4,882,092",48.9,"4,881,851",56.8,"4,695,080",59.9,"1,467,022",83.1,"4,216,249",42.2,"4,216,200",49.1,"4,150,872",52.9,"1,372,320",77.7,"300,205","1,710,439","2,204,994",611,"300,193","1,710,420","2,204,977",610,"300,049","1,710,041","2,140,174",608,"56,228","689,134","626,547",411,"103,865","56,262","32,712","14,891"
06/01/2021,22,SD,"936,015","58,000","422,300","455,715",0,"105,805","126,814","140,215","616,322","776,228","776,206","758,749","258,243","22,779","349,818","403,618",13,"12,567","7,709","2,099","2,759","8,567","5,086","1,460","2,021","87,743","105,163","113,660","170,041","780,223","426,836",48.2,"426,813",57.8,"413,958",62,"137,278",90.4,"375,491",42.4,"375,487",50.9,"370,836",55.6,"127,905",84.2,"23,015","166,378","186,085",13,"23,014","166,377","186,083",13,"23,005","166,337","181,481",13,"3,318","66,187","58,393",7,"4,046","2,619",649,778
06/01/2021,22,DC,"1,029,935","53,800","410,440","565,695",0,"145,935","168,910","178,319","1,179,180","790,691","790,623","781,403","163,101","24,980","314,049","451,445",217,"8,954","4,237","3,858",859,"5,552","2,419","2,400",733,"112,036","129,663","135,289","186,736","707,648","403,411",57.2,"403,349",66.1,"394,885",68.4,"72,164",82.6,"327,604",46.4,"327,590",53.7,"325,470",56.4,"63,061",72.2,"28,527","126,008","172,913",156,"28,525","126,004","172,905",156,"28,509","125,977","170,830",154,"1,955","35,850","25,237",19,"3,297","1,755","1,417",125
06/01/2021,22,CA,"47,404,720","2,599,900","19,356,540","25,448,280",0,"119,975","140,891","154,828","811,987","38,472,729","38,429,234","37,052,479","9,448,520","1,357,551","16,206,084","20,903,918","5,176","839,675","389,873","368,592","81,210","498,712","225,584","214,888","58,240","97,369","114,215","121,017","161,842","38,465,752","22,503,069",57,"22,460,397",66.8,"21,453,989",70.1,"5,301,391",90.8,"17,104,505",43.3,"17,103,541",50.8,"16,728,774",54.6,"4,205,882",72,"1,346,247","6,959,796","8,796,994","1,468","1,345,994","6,959,417","8,796,663","1,467","1,340,751","6,942,011","8,444,578","1,434","140,467","2,170,625","1,894,193",597,"334,687","160,749","151,037","22,901"
06/01/2021,22,OR,"5,339,055","305,500","2,245,640","2,787,915",0,"126,586","146,365","159,319","696,932","4,083,414","4,078,594","3,943,217","1,199,480","146,690","1,664,834","2,269,664","2,226","121,205","59,845","44,553","16,807","75,931","35,699","27,757","12,475","96,815","111,811","117,667","156,574","4,112,497","2,320,098",55,"2,315,338",63.5,"2,212,104",66,"646,655",84.4,"1,920,451",45.5,"1,920,440",52.6,"1,887,291",56.3,"599,215",78.2,"145,646","757,870","1,016,509",426,"145,645","757,868","1,016,501",426,"145,114","756,079","985,679",419,"40,431","273,262","285,308",214,"45,216","24,224","16,660","4,332"
06/01/2021,22,DD2,"4,318,470","185,900","1,807,000","2,325,570",0,0,0,0,0,"3,649,827","3,647,279","3,583,764","311,492","119,053","1,567,553","1,962,822",399,0,0,0,0,0,0,0,0,0,0,0,0,"3,649,827","2,160,028",0,"2,157,575",0,"2,107,635",0,"175,286",0,"1,515,251",0,"1,515,145",0,"1,501,974",0,"126,813",0,"116,136","612,727","786,388",0,"116,124","612,705","786,316",0,"116,103","612,662","773,209",0,"4,886","45,424","76,503",0,0,0,0,0
06/01/2021,22,KY,"4,318,535","260,900","1,870,320","2,187,315",0,"96,662","113,462","124,640","575,372","3,654,599","3,653,594","3,572,604","1,146,430","144,766","1,628,045","1,881,348",440,"95,116","43,892","27,935","23,289","64,099","27,322","17,878","18,899","81,801","95,991","103,111","152,742","3,677,569","2,077,352",46.5,"2,077,059",54.6,"2,014,457",58.1,"630,147",84,"1,721,098",38.5,"1,721,065",45.2,"1,702,073",49.1,"560,974",74.7,"141,724","733,809","845,148",417,"141,708","733,802","845,138",417,"141,654","733,704","826,300",415,"30,983","256,375","273,360",256,"30,753","16,383","9,957","4,413"
06/01/2021,22,TX,"30,386,725","1,866,900","12,318,640","16,201,185",0,"104,797","126,080","140,705","813,735","23,042,424","23,037,886","22,336,476","5,710,277","870,298","9,770,407","12,400,878",841,"468,493","217,667","156,155","94,671","289,604","128,013","93,228","68,363","79,468","95,588","103,428","152,917","22,385,330","12,857,415",44.3,"12,853,558",53.3,"12,332,833",57.1,"3,007,350",80.5,"10,325,589",35.6,"10,323,524",42.8,"10,002,198",46.3,"2,608,244",69.8,"851,171","4,252,284","5,221,467",667,"851,001","4,251,434","5,220,423",667,"824,513","4,119,105","5,057,934",646,"215,006","1,074,127","1,318,943",168,"176,154","87,882","61,873","26,399"
06/01/2021,22,VT,"897,370","51,600","383,620","462,150",0,"143,812","162,877","175,960","717,672","777,292","777,258","749,177","247,834","33,444","336,388","406,865",595,"21,738","10,174","7,243","4,321","13,600","5,887","4,421","3,292","124,568","141,076","146,902","198,205","761,491","440,908",70.7,"440,857",80,"418,312",82,"125,177",99.9,"351,788",56.4,"351,775",63.8,"345,914",67.8,"114,271",91.4,"32,462","143,548","175,578",200,"32,454","143,543","175,578",200,"32,430","143,524","169,761",199,"1,400","57,211","55,532",128,"7,954","4,186","2,765","1,003"
06/01/2021,22,VI,"72,930",900,"22,500","49,530",0,"69,669","81,582","89,320","409,811","71,130","71,075","69,976","22,557",723,"22,478","47,929",0,100,0,0,100,97,0,0,97,"67,950","79,507","85,702","126,753","68,458","37,768",36.1,"37,724",42.2,"36,991",45.3,"12,145",68.2,"31,251",29.9,"31,240",34.9,"30,921",37.9,"10,561",59.3,714,"9,996","20,540",1,713,"9,991","20,535",1,712,"9,984","20,224",1,277,"4,267","6,016",1,3,0,0,3
06/01/2021,22,CO,"6,773,740","337,300","2,794,620","3,641,820",0,"117,625","137,230","150,554","804,089","5,623,057","5,616,608","5,420,054","1,381,353","193,027","2,432,214","2,996,238","1,578","129,756","54,866","42,886","32,004","82,566","32,873","26,530","23,163","97,644","113,787","120,467","163,976","5,606,203","3,126,292",54.3,"3,119,907",63.2,"2,978,379",66.2,"723,899",85.9,"2,616,155",45.4,"2,616,108",53,"2,560,923",56.9,"650,509",77.2,"190,436","1,106,395","1,318,863",461,"190,419","1,106,384","1,318,844",461,"189,608","1,103,715","1,267,145",455,"17,460","324,096","308,757",196,"46,571","21,595","16,159","8,817"
06/01/2021,22,NM,"2,275,605","137,700","989,160","1,148,745",0,"108,526","127,311","140,384","602,640","2,153,155","2,153,007","2,079,885","625,505","63,288","959,240","1,127,659","2,968","39,620","11,906","12,157","15,557","25,987","6,944","7,321","11,722","102,686","120,453","128,309","165,650","2,175,282","1,213,351",57.9,"1,213,214",67.9,"1,156,694",71.4,"340,902",90.3,"1,005,056",47.9,"1,005,023",56.2,"984,692",60.7,"303,367",80.3,"62,162","424,699","517,331",864,"62,155","424,684","517,320",864,"62,066","424,433","497,331",862,"15,264","139,444","148,157",502,"13,233","4,727","4,658","3,848"
06/01/2021,22,NC,"11,347,990","642,100","4,645,680","6,060,210",0,"108,199","126,292","138,604","648,051","8,161,362","8,155,431","7,949,270","2,648,553","275,851","3,340,178","4,545,004",329,"227,334","112,439","73,106","41,789","149,060","68,152","45,663","35,245","77,816","90,762","97,092","151,251","8,105,024","4,556,607",43.4,"4,551,284",50.7,"4,401,898",53.8,"1,382,801",79,"3,792,863",36.2,"3,792,251",42.2,"3,735,615",45.6,"1,247,713",71.3,"272,910","1,485,473","2,034,443",37,"272,893","1,485,389","2,033,932",37,"271,897","1,483,311","1,980,370",37,"30,107","586,372","631,208",26,"76,915","43,347","26,852","6,716"
06/01/2021,22,OK,"3,932,805","221,300","1,717,240","1,994,265",0,"99,389","118,272","130,887","619,211","2,960,989","2,960,831","2,906,858","959,753","85,344","1,382,589","1,493,006",50,"65,046","31,208","16,102","17,736","43,949","19,300","11,473","13,176","74,830","89,042","96,743","151,111","2,913,835","1,646,316",41.6,"1,646,181",49.5,"1,608,360",53.5,"519,015",81.7,"1,336,335",33.8,"1,336,304",40.2,"1,320,952",44,"445,359",70.1,"84,109","606,959","645,241",26,"84,101","606,945","645,232",26,"84,063","606,791","630,072",26,"14,853","235,558","194,939",9,"20,805","11,721","4,492","4,592"
06/01/2021,22,AK,"806,335","58,400","349,160","398,775",0,"110,224","132,430","146,191","880,394","612,692","612,035","590,235","138,095","20,853","268,243","323,503",93,"6,618","2,073","1,342","3,203","4,358","1,386",940,"2,032","83,753","100,519","107,012","150,778","609,477","338,093",46.2,"337,433",55.4,"322,321",58.4,"73,289",80,"288,024",39.4,"288,018",47.3,"281,231",51,"68,682",75,"19,382","123,649","144,965",28,"19,380","123,647","144,963",28,"19,297","123,339","138,567",28,"2,091","39,102","27,474",15,"2,222",666,392,"1,164"
06/01/2021,22,DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/2021,22,WA,"8,898,290","491,200","3,625,300","4,781,790",0,"116,854","136,877","149,505","735,564","7,654,073","7,653,452","7,400,250","2,046,030","296,979","3,150,642","4,201,967","4,485","164,672","71,606","53,325","39,741","104,980","43,719","33,817","27,444","100,515","117,729","124,336","169,132","7,647,311","4,322,203",56.8,"4,321,635",66.5,"4,125,133",69.3,"1,075,164",88.9,"3,553,192",46.7,"3,553,103",54.7,"3,498,364",58.8,"995,948",82.3,"294,847","1,426,804","1,830,255","1,286","294,832","1,426,783","1,830,202","1,286","294,683","1,426,433","1,775,975","1,273","47,329","457,164","490,667",788,"58,726","27,341","19,139","12,246"
06/01/2021,22,PR,"3,858,830","190,300","1,693,960","1,974,570",0,"120,827","141,486","147,229","710,744","2,713,297","2,712,657","2,631,535","788,818","82,306","1,126,002","1,504,695",294,"74,354","11,435","10,921","51,998","54,324","7,978","7,493","38,853","84,958","99,461","100,403","145,290","2,740,504","1,628,639",51,"1,628,062",59.7,"1,562,932",59.6,"441,642",81.3,"1,189,594",37.2,"1,189,499",43.6,"1,171,560",44.7,"364,255",67.1,"82,475","461,088","646,009",22,"82,442","461,070","645,965",22,"82,374","460,941","628,223",22,"13,667","169,830","180,755",3,"19,992","3,442","3,423","13,127"
06/01/2021,22,WV,"1,836,245","109,100","829,560","897,585",0,"102,461","117,871","128,177","500,324","1,317,423","1,316,588","1,282,958","512,397","28,582","622,657","666,021",163,"25,950",4,1,"25,945","17,481",4,1,"17,476","73,511","84,514","89,556","139,614","1,313,296","730,686",40.8,"730,118",46.9,"705,081",49.2,"272,028",74.1,"610,103",34,"609,860",39.1,"601,720",42,"245,530",66.9,"29,462","282,467","298,048",126,"29,452","282,387","297,895",126,"29,429","282,296","289,873",122,"4,777","126,380","114,307",66,"8,410",4,0,"8,406"
06/01/2021,22,UT,"3,100,720","168,200","1,329,620","1,602,900",0,"96,717","119,615","136,309","847,488","2,589,348","2,588,945","2,487,610","594,038","109,479","1,102,490","1,377,379",0,"55,330","20,617","18,996","15,717","34,839","12,725","11,743","10,371","80,767","99,872","109,356","162,362","2,571,456","1,452,779",45.3,"1,452,452",56,"1,380,133",60.7,"315,634",86.3,"1,041,941",32.5,"1,041,863",40.2,"1,013,981",44.6,"218,156",59.6,"105,659","417,934","518,347",1,"105,632","417,917","518,313",1,"105,408","417,759","490,813",1,"12,370","95,942","109,844",0,"20,241","7,745","7,193","5,303"
06/01/2021,22,LA,"3,902,740","237,600","1,696,420","1,968,720",0,"83,952","99,475","109,592","526,670","3,091,340","3,091,214","3,049,792","1,112,015","107,249","1,443,660","1,539,369","1,062","116,919","42,124","23,265","51,530","77,983","24,408","14,255","39,320","66,498","78,791","85,640","150,065","3,030,051","1,666,297",35.8,"1,666,188",42.5,"1,636,406",46,"569,564",76.9,"1,455,285",31.3,"1,455,255",37.1,"1,443,957",40.5,"535,703",72.3,"102,368","654,263","698,128",526,"102,352","654,256","698,121",526,"102,286","654,080","687,068",523,"17,396","257,182","261,015",110,"38,209","17,306","8,758","12,145"
06/01/2021,22,LTC,"58,281,785","2,437,300","17,292,400","38,552,085",0,0,0,0,0,"7,848,341",0,0,0,"13,471","1,989,727","5,837,926","7,217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/2021,22,AS,"54,030",600,"15,600","37,830",0,"97,021","113,611","124,387","570,719","42,511","42,509","40,963","4,742",26,"10,226","32,259",0,0,0,0,0,0,0,0,0,"76,336","89,385","94,304","50,090","42,767","23,419",42.1,"23,418",49.2,"22,528",51.9,"2,546",26.9,"19,252",34.6,"19,251",40.5,"18,598",42.8,"2,285",24.1,34,"4,421","14,797",0,34,"4,420","14,797",0,34,"4,409","14,155",0,7,910,"1,368",0,0,0,0,0
06/01/2021,22,SC,"5,082,625","311,000","2,160,380","2,611,245",0,"98,716","114,992","125,884","542,423","3,780,756","3,777,495","3,708,452","1,428,414","128,017","1,548,179","2,103,499","1,061","106,480","55,845","33,428","17,207","66,465","33,109","20,228","13,128","73,431","85,464","91,849","152,442","3,765,695","2,110,412",41,"2,107,641",47.7,"2,057,580",51,"772,705",82.5,"1,741,817",33.8,"1,741,319",39.4,"1,721,750",42.6,"673,853",71.9,"125,114","671,894","944,598",211,"125,087","671,822","944,199",211,"124,772","670,778","925,989",211,"22,100","284,913","366,694",146,"39,370","22,221","12,950","4,199"
06/01/2021,22,OH,"11,962,165","649,500","4,999,540","6,313,125",0,"102,336","119,613","131,292","584,570","9,919,597","9,919,413","9,659,292","3,254,843","388,858","4,167,088","5,353,049","10,602","365,908","169,027","117,306","79,575","234,664","99,668","72,026","62,970","84,862","99,187","106,017","159,058","9,795,295","5,370,444",45.9,"5,370,256",53.7,"5,182,678",56.9,"1,682,310",82.2,"4,710,678",40.3,"4,710,645",47.1,"4,641,177",50.9,"1,581,067",77.3,"375,415","1,902,370","2,429,670","3,223","375,402","1,902,361","2,429,659","3,223","375,280","1,902,122","2,360,570","3,205","71,922","724,063","783,298","1,784","128,061","67,381","44,114","16,566"
06/01/2021,22,US,"366,317,045","21,144,200","151,238,520","193,934,325",0,"110,338","130,726","141,912","669,722","296,404,240","296,265,166","287,843,662","87,384,751","10,858,664","125,016,707","160,309,262","219,607","7,848,341","3,653,681","2,691,582","1,503,078","4,903,354","2,144,194","1,618,819","1,140,341","89,279","105,727","111,511","159,762","296,404,240","168,489,729",50.8,"168,356,985",60.1,"162,073,054",62.8,"46,991,362",85.9,"135,867,425",40.9,"135,858,601",48.5,"133,581,245",51.7,"40,942,074",74.9,"10,730,357","55,260,329","69,818,924","57,815","10,728,694","55,257,137","69,814,983","57,788","10,686,828","55,078,417","67,758,460","57,540","1,830,939","19,664,330","19,421,756","25,049","2,898,157","1,480,250","1,052,698","365,209"
06/01/2021,22,MN,"6,290,840","339,400","2,520,220","3,431,220",0,"111,547","131,660","145,068","683,503","5,426,087","5,419,129","5,227,330","1,545,659","238,171","2,195,323","2,992,258",335,"176,251","73,331","70,333","32,587","113,026","44,875","43,462","24,689","96,213","113,416","120,543","167,937","5,461,870","3,072,620",54.5,"3,065,769",64.2,"2,926,421",67.5,"830,175",90.2,"2,604,793",46.2,"2,604,744",54.5,"2,552,438",58.9,"770,991",83.8,"239,989","1,011,244","1,353,456",104,"239,971","1,011,234","1,353,435",104,"239,686","1,009,897","1,302,753",102,"42,555","325,821","402,586",29,"62,656","28,168","26,652","7,836"
06/01/2021,22,FM,"77,800","10,200","67,600",0,0,"75,065","87,901","96,237","441,569","43,553","43,543","43,525","3,794","2,050","41,503",0,0,151,0,151,0,89,0,89,0,"42,022","49,196","53,840","21,534","43,840","25,325",24.4,"25,316",28.6,"25,298",31.3,"2,152",12.2,"20,200",19.5,"20,196",22.8,"20,192",25,"1,893",10.7,"2,037","18,125",38,0,"2,034","18,124",38,0,"2,033","18,121",38,0,238,"1,650",5,0,62,0,62,0
06/01/2021,22,NJ,"10,967,005","599,500","4,500,540","5,866,965",0,"123,472","143,955","157,944","743,256","9,120,351","9,119,792","8,831,493","2,385,342","353,615","3,864,376","4,901,885",475,"256,889","123,463","107,127","26,299","157,924","73,870","65,161","18,893","102,681","119,708","127,189","161,659","9,387,388","5,370,011",60.5,"5,369,443",70.5,"5,147,201",74.1,"1,330,418",90.2,"4,341,543",48.9,"4,341,471",57,"4,273,010",61.5,"1,179,040",79.9,"356,481","1,748,333","2,236,691",38,"356,438","1,748,317","2,236,678",38,"356,331","1,748,055","2,168,591",33,"77,042","557,120","544,862",16,"99,003","49,593","41,784","7,626"
06/01/2021,22,FL,"23,702,095","1,647,700","9,593,700","12,460,695",0,"110,357","126,776","137,421","527,025","18,821,297","18,814,079","18,483,201","7,602,794","816,361","7,930,529","10,038,017","36,390","402,305","207,733","118,319","76,253","242,606","120,808","69,785","52,013","87,632","100,631","107,163","169,051","18,558,215","10,589,244",49.3,"10,582,756",56.6,"10,332,998",59.9,"3,955,257",87.9,"8,414,881",39.2,"8,414,037",45,"8,337,120",48.3,"3,365,477",74.8,"804,544","3,387,563","4,210,963","11,811","804,352","3,386,985","4,210,889","11,811","804,124","3,386,733","4,134,460","11,803","161,843","1,680,916","1,514,128","8,590","157,423","85,241","47,644","24,538"
06/01/2021,22,AL,"4,578,590","276,800","2,063,580","2,238,210",0,"93,380","109,356","120,019","538,761","3,022,276","3,021,979","2,993,787","1,150,093","98,985","1,459,057","1,464,234",0,"88,215","46,912","31,630","9,673","55,294","28,371","20,407","6,516","61,639","72,177","78,477","135,331","3,109,461","1,766,784",36,"1,766,486",42.2,"1,746,440",45.8,"645,961",76,"1,433,267",29.2,"1,433,249",34.2,"1,424,455",37.3,"554,595",65.3,"101,113","653,953","678,114",87,"101,109","653,945","678,108",87,"101,068","653,772","669,528",87,"28,593","294,654","231,294",54,"33,262","18,786","11,317","3,159"
05/31/2021,22,NY,"22,652,975","1,233,700","9,366,520","12,052,755",0,"116,446","135,054","146,856","687,256","19,672,244","19,670,936","19,157,371","5,163,399","825,780","8,142,066","10,700,241","4,157","426,395","204,271","148,762","73,362","267,460","118,907","88,513","60,040","101,124","117,276","124,195","156,650","19,603,822","10,856,651",55.8,"10,855,590",64.7,"10,468,497",67.9,"2,749,124",83.4,"9,121,213",46.9,"9,120,875",54.4,"8,992,470",58.3,"2,472,427",75,"780,291","3,652,895","4,687,183",844,"780,196","3,652,776","4,687,073",830,"779,869","3,652,097","4,559,681",823,"144,884","1,195,460","1,131,639",444,"156,373","83,289","58,885","14,199"
05/31/2021,22,ME,"1,790,020","100,600","764,340","925,080",0,"133,165","151,065","163,417","627,494","1,480,965","1,480,875","1,436,000","495,555","95,195","643,429","742,064",277,"38,090","17,055","15,299","5,736","23,982","9,826","9,880","4,276","110,173","124,975","131,097","173,717","1,494,027","848,935",63.2,"848,851",71.6,"813,770",74.3,"266,472",93.4,"731,719",54.4,"731,696",61.7,"722,099",65.9,"250,859",87.9,"94,067","298,673","338,904",75,"94,050","298,670","338,901",75,"94,029","298,634","329,366",70,"20,293","114,763","115,780",23,"14,039","7,187","5,397","1,455"
05/31/2021,22,TN,"6,086,730","364,000","2,522,780","3,199,950",0,"89,128","104,304","114,431","532,339","4,852,489","4,851,968","4,766,913","1,681,006","140,431","2,038,658","2,664,467","8,933","108,135","56,324","30,743","21,068","71,345","35,008","20,102","16,235","71,055","83,145","89,618","147,019","4,763,420","2,678,177",39.2,"2,677,731",45.9,"2,614,978",49.2,"878,684",76.8,"2,170,771",31.8,"2,170,686",37.2,"2,149,570",40.4,"772,260",67.5,"136,629","887,387","1,144,111","2,644","136,595","887,373","1,144,074","2,644","136,489","887,143","1,123,301","2,637","24,499","390,871","355,227","1,663","36,708","21,316","10,511","4,881"
05/31/2021,22,OK,"3,932,805","221,300","1,717,240","1,994,265",0,"99,389","118,272","130,887","619,211","2,959,139","2,958,981","2,905,257","959,639","85,266","1,381,793","1,492,030",50,"65,046","31,208","16,102","17,736","43,949","19,302","11,471","13,176","74,783","88,986","96,689","151,093","2,912,027","1,645,319",41.6,"1,645,184",49.5,"1,607,562",53.5,"518,971",81.7,"1,335,445",33.7,"1,335,414",40.2,"1,320,111",43.9,"445,290",70.1,"84,030","606,517","644,872",26,"84,022","606,503","644,863",26,"83,985","606,349","629,751",26,"14,850","235,518","194,913",9,"20,805","11,721","4,492","4,592"
05/31/2021,22,NJ,"10,967,005","599,500","4,500,540","5,866,965",0,"123,472","143,955","157,944","743,256","9,110,414","9,109,855","8,823,179","2,384,587","353,104","3,861,769","4,895,066",475,"256,687","123,445","106,943","26,299","157,755","73,852","65,010","18,893","102,569","119,577","127,069","161,608","9,377,108","5,363,925",60.4,"5,363,359",70.4,"5,142,561",74.1,"1,330,084",90.1,"4,336,841",48.8,"4,336,769",56.9,"4,268,542",61.5,"1,178,554",79.9,"355,934","1,746,522","2,234,347",38,"355,891","1,746,506","2,234,334",38,"355,784","1,746,244","2,166,481",33,"76,985","556,900","544,653",16,"98,962","49,583","41,753","7,626"
05/31/2021,22,PA,"15,063,565","1,047,600","6,365,920","7,650,045",0,"117,666","135,934","148,156","629,389","12,587,891","12,585,938","12,270,064","4,169,609","472,412","5,344,058","6,771,085",336,"430,689","219,562","192,654","18,473","244,755","122,011","109,167","13,577","98,328","113,576","120,681","174,216","12,639,603","7,475,698",58.4,"7,474,090",67.4,"7,225,728",71.1,"2,354,125",98.4,"5,583,035",43.6,"5,582,651",50.4,"5,515,935",54.3,"1,860,866",77.8,"476,969","2,253,815","2,851,987",264,"476,932","2,253,703","2,851,752",264,"476,727","2,252,825","2,786,129",254,"65,642","880,392","914,691",141,"184,429","96,539","82,742","5,148"
05/31/2021,22,OH,"11,962,165","649,500","4,999,540","6,313,125",0,"102,336","119,613","131,292","584,570","9,907,511","9,907,327","9,648,827","3,253,804","388,178","4,162,384","5,346,351","10,598","365,907","169,027","117,305","79,575","234,664","99,670","72,024","62,970","84,759","99,066","105,902","159,008","9,783,241","5,364,025",45.9,"5,363,838",53.6,"5,177,634",56.8,"1,681,814",82.2,"4,704,437",40.2,"4,704,404",47,"4,635,170",50.9,"1,580,476",77.2,"374,738","1,899,258","2,427,218","3,223","374,725","1,899,249","2,427,207","3,223","374,603","1,899,010","2,358,352","3,205","71,857","723,744","783,091","1,784","128,061","67,381","44,114","16,566"
